tipoPropiedad,precioUSD,fechaUltimaActualizacion,terrenoTotal,terrenoEdificado,cantDormitorios,cantBanos,cantCochera,barrio,coordX,coordY,vendedor,comisariaCercana,transporteCercano,saludCercana,distanciaCentro,pm2,valComisaria,valTransporte,valSalud,valoracionServicios,geometry,barrioName
1,65000,2023-11-06,169.0,169.0,2.0,1.0,1.0,277,-31.3925758,-64.1539751,2,1.0113046712652225,0.0780386010787341,0.8627873839510808,4.504461338690225,384.61538461538464,0,0,0,0,POINT (-64.1539751 -31.3925758),TALLERES E
1,48000,2023-09-20,135.0,154.0,1.0,2.0,1.0,277,-31.393944,-64.156855,0,0.9457908138423,0.0911603976542995,0.7330624311012676,4.201192301928232,311.68831168831167,0,0,0,0,POINT (-64.156855 -31.393944),TALLERES E
1,52000,2023-09-20,84.0,121.0,2.0,1.0,1.0,277,-31.393949,-64.156847,0,0.9466649858249808,0.0918739922309296,0.7323257205624194,4.2013553321790456,429.75206611570246,0,0,0,0,POINT (-64.156847 -31.393949),TALLERES E
1,74000,2023-09-18,340.0,220.0,4.0,4.0,1.0,193,-31.393426,-64.15244,0,1.1838927070910945,0.0243486081070507,0.7970605862194302,4.550225327848278,336.3636363636364,0,0,0,0,POINT (-64.15244 -31.393426),NUEVA ITALIA
1,60000,2023-07-22,340.0,189.0,3.0,2.0,1.0,277,-31.392044,-64.151971,2,1.1315838225863004,0.1437273268348151,0.9570486522168072,4.684985499493667,317.46031746031747,0,0,0,0,POINT (-64.151971 -31.392044),TALLERES E
1,65000,2023-11-01,668.0,159.0,4.0,2.0,1.0,153,-31.450391,-64.202243,2,1.7743618640223695,0.0792943564237054,0.0782184228021477,3.601591398808597,408.8050314465409,0,0,0,0,POINT (-64.202243 -31.450391),LAS FLORES
1,67000,2023-08-08,275.0,170.0,3.0,2.0,1.0,238,-31.448858,-64.205757,0,1.7166796708011758,0.1411693068954703,0.4136490237608148,3.5796399311177183,394.11764705882354,0,0,0,0,POINT (-64.205757 -31.448858),RESIDENCIAL VELEZ SARSFIELD
1,85000,2023-06-30,150.0,110.0,2.0,2.0,1.0,249,-31.448743,-64.201932,2,1.5890450413936197,0.2304592305679797,0.2634013165082277,3.419975485606031,772.7272727272727,0,0,0,0,POINT (-64.201932 -31.448743),SAN DANIEL
1,67000,2023-08-07,275.0,170.0,3.0,2.0,1.0,238,-31.4488583,-64.2057571,0,1.7167139725025522,0.1411833863536566,0.4136365550119595,3.579673993591573,394.11764705882354,0,0,0,0,POINT (-64.2057571 -31.4488583),RESIDENCIAL VELEZ SARSFIELD
1,67000,2023-08-08,275.0,170.0,3.0,2.0,1.0,238,-31.44885826,-64.20575714,0,1.7167114854153145,0.1411776235114149,0.4136422608771399,3.579671726066349,394.11764705882354,0,0,0,0,POINT (-64.20575714 -31.44885826),RESIDENCIAL VELEZ SARSFIELD
1,65000,2023-02-25,130.0,130.0,3.0,1.0,1.0,249,-31.4493372,-64.2046923,2,1.7273348410429412,0.2539775547001514,0.3014492206457721,3.5836587968549303,500.0,0,0,0,0,POINT (-64.2046923 -31.4493372),SAN DANIEL
1,60000,2023-03-16,110.0,110.0,2.0,1.0,1.0,64,-31.4489958,-64.2020619,2,1.6191710767167764,0.2147304276047622,0.234158894417994,3.4506432535023808,545.4545454545455,0,0,0,0,POINT (-64.2020619 -31.4489958),CIUDADELA
1,88000,2023-05-03,272.0,102.0,2.0,1.0,1.0,249,-31.4491393,-64.2034579,2,1.6687014361609396,0.2433350674197966,0.2447389661196159,3.5157597758319263,862.7450980392157,0,0,0,0,POINT (-64.2034579 -31.4491393),SAN DANIEL
1,149900,2023-02-17,440.0,272.0,6.0,4.0,2.0,249,-31.4485875,-64.2037216,2,1.6179336245512388,0.3074834833974726,0.3107862381006606,3.469626251060268,551.1029411764706,0,0,0,0,POINT (-64.2037216 -31.4485875),SAN DANIEL
1,84000,2023-07-16,270.0,210.0,3.0,2.0,1.0,249,-31.4502671265838,-64.2034905,2,1.7898130864749833,0.1445844818733605,0.1476950963996778,3.632461601572941,400.0,0,0,0,0,POINT (-64.2034905 -31.4502671265838),SAN DANIEL
1,149000,2023-04-21,245.0,245.0,4.0,2.0,2.0,249,-31.4503973,-64.2026586,2,1.7837823941561373,0.0845475892235558,0.0857111461778383,3.616395026401215,608.1632653061224,0,0,0,0,POINT (-64.2026586 -31.4503973),SAN DANIEL
1,290000,2023-11-01,487.0,320.0,4.0,3.0,3.0,281,-31.459481,-64.189063,2,1.4772183019216274,0.072321189843489,1.5619126844323807,4.379038489300273,906.25,0,0,0,0,POINT (-64.189063 -31.459481),TEJAS 4
1,105000,2023-11-15,263.0,174.0,3.0,3.0,2.0,122,-31.459601,-64.184741,2,1.593850959056078,0.193938322095862,1.9131156052575176,4.409158571361166,603.448275862069,0,0,0,0,POINT (-64.184741 -31.459601),JARDIN HIPODROMO
1,105000,2023-07-27,263.0,174.0,3.0,3.0,2.0,117,-31.4596009,-64.1847405,2,1.5938814827769356,0.1939832829639383,1.913151332435968,4.409151637429216,603.448275862069,0,0,0,0,POINT (-64.1847405 -31.4596009),JARDIN
1,45000,2023-11-01,200.0,150.0,2.0,1.0,2.0,223,-31.382041,-64.13805,2,1.020762784625532,0.2791915344276246,0.4477470531316826,6.4116848805509,300.0,0,0,0,0,POINT (-64.13805 -31.382041),PATRICIOS
1,135000,2023-10-03,250.0,270.0,5.0,2.0,1.0,264,-31.3807273,-64.1396673,0,0.8856556652471447,0.0888152494599009,0.3232288606285543,6.396296382930602,500.0,0,0,0,0,POINT (-64.1396673 -31.3807273),SANTA CLARA DE ASIS
1,80000,2023-07-13,260.0,109.0,2.0,1.0,1.0,264,-31.38065,-64.138535,2,0.8665885499902435,0.1966476136399466,0.4261784757456739,6.480878492921445,733.9449541284404,0,0,0,0,POINT (-64.138535 -31.38065),SANTA CLARA DE ASIS
1,135000,2023-07-27,250.0,257.0,4.0,2.0,1.0,264,-31.381147,-64.141251,2,0.9657975769812022,0.0305691431644341,0.1682685583629155,6.255142990996637,525.2918287937744,0,0,0,0,POINT (-64.141251 -31.381147),SANTA CLARA DE ASIS
1,55000,2023-11-01,251.0,118.0,3.0,1.0,1.0,175,-31.421073,-64.233741,2,1.265055229280655,0.0676307752979394,0.7438994216691476,4.265810072198284,466.10169491525426,0,0,0,0,POINT (-64.233741 -31.421073),LOS PLATANOS
1,69900,2023-07-31,250.0,110.0,3.0,1.0,1.0,175,-31.42078,-64.234894,2,1.376952260164726,0.0307091203121753,0.7375340354609746,4.3745059930721615,635.4545454545455,0,0,0,0,POINT (-64.234894 -31.42078),LOS PLATANOS
1,58000,2023-11-01,282.0,134.0,2.0,1.0,1.0,215,-31.389168,-64.142024,2,1.8491877478734664,0.1810070314005354,0.3447424373756101,5.6158303984975815,432.8358208955224,0,0,0,0,POINT (-64.142024 -31.389168),PARQUE MONTECRISTO
1,130000,2023-09-29,180.0,132.0,3.0,3.0,1.0,83,-31.388057,-64.141394,0,1.7166529896443832,0.2587328573051956,0.4540765985986676,5.739102425413217,984.8484848484849,0,0,0,0,POINT (-64.141394 -31.388057),DOCTA
1,65000,2023-07-24,282.0,134.0,2.0,1.0,1.0,215,-31.3891681,-64.1420236,0,1.849191191406616,0.1809719366773198,0.3447202475737128,5.615853595686544,485.07462686567163,0,0,0,0,POINT (-64.1420236 -31.3891681),PARQUE MONTECRISTO
2,95000,2023-10-12,103.0,103.0,3.0,2.0,1.0,123,-31.430421,-64.244339,0,1.383379688467291,0.147152215690698,0.4975855544626852,5.39333348998474,922.3300970873786,0,0,0,0,POINT (-64.244339 -31.430421),JARDINES DE LA ESTANZUELA
2,55000,2023-06-28,65.0,65.0,1.0,2.0,1.0,100,-31.42339,-64.24839,2,1.413446381240527,0.1642719471367512,0.2115553865149355,5.666229095496704,846.1538461538462,0,0,0,0,POINT (-64.24839 -31.42339),GENERAL PAZ
1,40000,2023-05-20,90.0,60.0,2.0,1.0,7.0,300,-31.4314806,-64.2469003,2,1.5444218926722455,0.1275857910856251,0.4997794300643287,5.656192892537277,666.6666666666666,0,0,0,0,POINT (-64.2469003 -31.4314806),VILLA ADELA
2,150000,2023-10-04,109.0,109.0,2.0,2.0,2.0,121,-31.454443,-64.167645,0,1.1214121824321683,0.0442702166851599,0.3244475627696043,4.3140666129043,1376.1467889908256,0,0,0,0,POINT (-64.167645 -31.454443),JARDIN ESPINOSA
2,130000,2023-11-01,75.0,75.0,2.0,1.0,1.0,117,-31.454589,-64.167741,2,1.1387283371475585,0.0613513869322532,0.342141712500583,4.324227443727478,1733.3333333333333,0,0,0,0,POINT (-64.167741 -31.454589),JARDIN
2,112000,2023-11-01,55.0,55.0,1.0,1.0,1.0,121,-31.454278,-64.167468,2,1.1010992028435955,0.0302688939608258,0.2996981306134536,4.30570269056927,2036.3636363636363,0,0,0,0,POINT (-64.167468 -31.454278),JARDIN ESPINOSA
2,145000,2023-10-31,90.0,84.0,2.0,2.0,1.0,117,-31.4545885,-64.1677413,2,1.138677203734378,0.0613013330791527,0.3421244921468782,4.324164988570279,1726.1904761904761,0,0,0,0,POINT (-64.1677413 -31.4545885),JARDIN
2,90000,2023-10-30,55.0,55.0,1.0,1.0,1.0,121,-31.4543477,-64.1675745,2,1.1100368991756455,0.0341130533526195,0.3123983142851221,4.307812218835263,1636.3636363636363,0,0,0,0,POINT (-64.1675745 -31.4543477),JARDIN ESPINOSA
2,85000,2023-10-30,65.0,55.0,1.0,1.0,1.0,121,-31.4544887,-64.1677508,2,1.1278134728505964,0.0505867203085521,0.3353126630502985,4.313909473224168,1545.4545454545455,0,0,0,0,POINT (-64.1677508 -31.4544887),JARDIN ESPINOSA
1,105000,2023-07-27,100.0,95.0,3.0,2.0,1.0,117,-31.457811,-64.162857,2,1.5172647451587804,0.0153717085122621,0.6294344318007654,4.862225465204858,1105.2631578947369,0,0,0,0,POINT (-64.162857 -31.457811),JARDIN
1,105000,2023-06-02,100.0,95.0,3.0,2.0,1.0,117,-31.45781136,-64.16285706,2,1.5173028047328987,0.0153595098890367,0.6294701579789214,4.862257104224053,1105.2631578947369,0,0,0,0,POINT (-64.16285706 -31.45781136),JARDIN
1,69000,2023-07-20,90.0,90.0,2.0,1.0,1.0,120,-31.45659725360695,-64.16590050520591,2,1.3512330679451392,0.2295331677020112,0.4632900282061133,4.6032265156979415,766.6666666666666,0,0,0,0,POINT (-64.16590050520591 -31.45659725360695),JARDIN DEL SUR
1,110000,2023-05-07,340.0,104.0,2.0,2.0,1.0,117,-31.4569406248172,-64.16585823815915,2,1.3894668957023129,0.1961937297085173,0.5004176070933939,4.638801131958924,1057.6923076923076,0,0,0,0,POINT (-64.16585823815915 -31.4569406248172),JARDIN
1,80000,2023-03-02,307.0,154.0,4.0,2.0,1.0,120,-31.45486,-64.160898,2,1.2580784580006164,0.0869333891359345,0.4787064438110378,4.684719674416684,519.4805194805194,0,0,0,0,POINT (-64.160898 -31.45486),JARDIN DEL SUR
2,105000,2023-01-06,61.0,47.0,1.0,2.0,1.0,117,-31.4549489025,-64.1643083033,2,1.1799055438149662,0.1112649775903787,0.2841737071883144,4.518280472961136,2234.0425531914893,0,0,0,0,POINT (-64.1643083033 -31.4549489025),JARDIN
2,135000,2023-03-09,123.0,71.0,2.0,1.0,1.0,120,-31.4578456,-64.16285789999999,2,1.5210160386403508,0.014217118575233,0.6330261968877486,4.865500454042651,1901.4084507042253,0,0,0,0,POINT (-64.16285789999999 -31.4578456),JARDIN DEL SUR
2,70000,2023-11-01,90.0,90.0,1.0,2.0,1.0,291,-31.394766,-64.235167,2,1.068147848851211,0.0851051352912937,0.6277707310706753,5.224824509818318,777.7777777777778,0,0,0,0,POINT (-64.235167 -31.394766),URCA
2,90000,2023-10-20,75.0,65.0,1.0,1.0,1.0,9,-31.3946008,-64.23505279999999,2,1.0877598289917478,0.0919892852863085,0.6418384503339529,5.225647514617442,1384.6153846153845,0,0,0,0,POINT (-64.23505279999999 -31.3946008),ALTO ALBERDI
2,60000,2023-11-14,,50.0,1.0,1.0,1.0,9,-31.395247,-64.2352977,2,1.0135483143525894,0.0750736208014106,0.6083722778204329,5.206681682356432,1200.0,0,0,0,0,POINT (-64.2352977 -31.395247),ALTO ALBERDI
2,95000,2023-08-07,75.0,75.0,1.0,1.0,1.0,301,-31.3946431,-64.2344366,0,1.092424142899366,0.0716970299410196,0.656458815546383,5.174046701059777,1266.6666666666667,0,0,0,0,POINT (-64.2344366 -31.3946431),VILLA ALBERDI
2,90000,2022-09-10,64.0,64.0,1.0,2.0,1.0,38,-31.394736,-64.2345825,2,1.0797673534926835,0.0614541936497999,0.6682457706719538,5.180009243305364,1406.25,0,0,0,0,POINT (-64.2345825 -31.394736),BARRIO PRIVADO CHATEAU CARRERAS
2,94999,2023-03-09,75.0,75.0,1.0,1.0,1.0,301,-31.3946431,-64.2344371,2,1.09241533842434,0.0716925596832145,0.656505431673565,5.174086421503799,1266.6533333333334,0,0,0,0,POINT (-64.2344371 -31.3946431),VILLA ALBERDI
2,47000,2023-06-28,57.0,51.0,1.0,1.0,1.0,54,-31.39518547,-64.23527527,2,1.0205961495907865,0.0736618264778502,0.6111519994677775,5.208514832869373,921.5686274509804,0,0,0,0,POINT (-64.23527527 -31.39518547),CENTRO
2,128000,2023-11-15,80.0,80.0,2.0,2.0,1.0,62,-31.391975,-64.261548,2,0.6845470102709106,0.2754188843008677,1.1837406082647068,7.579382756627912,1600.0,0,0,0,0,POINT (-64.261548 -31.391975),CHATEAU CARRERAS
2,131000,2023-11-15,139.0,139.0,3.0,3.0,1.0,82,-31.500325,-64.189458,2,0.6816611719329689,0.0399270764839748,0.6630058498812978,8.920831309535926,942.4460431654676,0,0,0,0,POINT (-64.189458 -31.500325),DISTRITO SUR
2,131000,2023-10-04,180.0,139.0,3.0,3.0,1.0,82,-31.50032525555371,-64.1894579,0,0.6816465482300685,0.039953775404866,0.6629783878334659,8.920859658763918,942.4460431654676,0,0,0,0,POINT (-64.1894579 -31.50032525555371),DISTRITO SUR
1,78650,2023-11-09,410.0,90.0,2.0,1.0,1.0,45,-31.5116937,-64.1895311,2,0.8844531993279113,0.1094686252553757,0.6059852147807074,10.184990792757665,873.8888888888889,0,0,0,0,POINT (-64.1895311 -31.5116937),CAMINO SAN CARLOS
1,169000,2023-10-03,180.0,180.0,4.0,1.0,2.0,45,-31.501311,-64.165647,0,2.7449158531714275,0.3084320828433657,2.380862186358536,9.293440166719776,938.8888888888889,0,0,0,0,POINT (-64.165647 -31.501311),CAMINO SAN CARLOS
1,111111,2023-10-08,360.0,158.0,3.0,2.0,2.0,45,-31.5004612,-64.1886607,0,0.7243855793399667,0.1126336789690966,0.6591035360122018,8.935767507181858,703.2341772151899,0,0,0,0,POINT (-64.1886607 -31.5004612),CAMINO SAN CARLOS
1,175000,2023-10-11,181.0,180.0,3.0,2.0,2.0,45,-31.5018695,-64.168887,0,2.4320634239844034,0.0657833460195737,2.067679813667298,9.286450929043824,972.2222222222222,0,0,0,0,POINT (-64.168887 -31.5018695),CAMINO SAN CARLOS
1,255000,2023-10-29,360.0,220.0,3.0,2.0,2.0,45,-31.5010593,-64.1683958,2,2.491890690742382,0.053632402026991,2.1355999858583607,9.207943187384284,1159.090909090909,0,0,0,0,POINT (-64.1683958 -31.5010593),CAMINO SAN CARLOS
1,110000,2023-09-26,180.0,100.0,2.0,2.0,2.0,136,-31.494231,-64.166238,0,2.9110918768269487,0.2549116808230979,2.2489201865867376,8.516265799523987,1100.0,0,0,0,0,POINT (-64.166238 -31.494231),LA CALANDRIA
1,178000,2023-09-08,180.0,79.0,3.0,2.0,2.0,61,-31.509484,-64.169769,1,2.381785246232552,0.0694953076490851,1.9584220184624213,10.101616905727534,2253.1645569620255,0,0,0,0,POINT (-64.169769 -31.509484),CHACRA DEL SUR
1,300000,2023-06-28,1560.0,370.0,3.0,3.0,3.0,232,-31.524218,-64.163246,2,3.646937844320135,0.5161416255566961,3.233496460962893,11.828325093765097,810.8108108108108,0,0,0,0,POINT (-64.163246 -31.524218),QUINTAS DE FLORES
1,111111,2023-07-31,360.0,172.0,3.0,3.0,2.0,82,-31.500344,-64.189415,2,0.6828588271265792,0.0443346991263625,0.6612771416021253,8.922916366432139,645.9941860465116,0,0,0,0,POINT (-64.189415 -31.500344),DISTRITO SUR
1,109000,2023-01-25,410.0,320.0,3.0,2.0,3.0,45,-31.511585,-64.188538,2,0.9262889275647296,0.2042847750791749,0.6094363887706078,10.172698213854568,340.625,0,0,0,0,POINT (-64.188538 -31.511585),CAMINO SAN CARLOS
1,120000,2023-04-26,210.0,130.0,2.0,2.0,1.0,82,-31.50048991589365,-64.188513,2,0.7326604273859935,0.1268145301148726,0.6589907980909981,8.938992249959442,923.0769230769231,0,0,0,0,POINT (-64.188513 -31.50048991589365),DISTRITO SUR
1,120000,2022-09-22,180.0,150.0,3.0,2.0,2.0,45,-31.5012824063,-64.1895419196,2,0.601210082636117,0.1360313055926675,0.556263270799695,9.027345994822596,800.0,0,0,0,0,POINT (-64.1895419196 -31.5012824063),CAMINO SAN CARLOS
1,109000,2023-01-26,410.0,320.0,3.0,2.0,3.0,45,-31.51158524,-64.1885376,2,0.9263328413001908,0.2043179191454038,0.6094713879797578,10.172724993298692,340.625,0,0,0,0,POINT (-64.1885376 -31.51158524),CAMINO SAN CARLOS
2,161000,2023-10-30,100.0,100.0,2.0,3.0,1.0,326,-31.395026,-64.230734,2,1.1703650392504796,0.094183291053278,0.3042278056550972,4.859133594203561,1610.0,0,0,0,0,POINT (-64.230734 -31.395026),VILLA SIBURU
1,98000,2023-10-17,121.0,105.0,2.0,1.0,1.0,164,-31.3935722,-64.2317896,0,1.2760050591817156,0.0233270872998607,0.4621098620062854,5.034519577340999,933.3333333333334,0,0,0,0,POINT (-64.2317896 -31.3935722),LOMAS DEL CHATEAU
1,89000,2023-10-30,261.0,152.0,3.0,2.0,2.0,262,-31.3969446,-64.2286166,2,1.0485914329261736,0.2465383054978101,0.1618148769905092,4.5725002398287184,585.5263157894736,0,0,0,0,POINT (-64.2286166 -31.3969446),SAN SALVADOR
1,140000,2023-08-30,330.0,120.0,2.0,2.0,2.0,262,-31.398683,-64.229771,0,0.8747738782539405,0.0999102577620824,0.3836117661384485,4.559537132849896,1166.6666666666667,0,0,0,0,POINT (-64.229771 -31.398683),SAN SALVADOR
2,110000,2023-08-31,170.0,87.0,3.0,1.0,1.0,262,-31.3969269,-64.2290486,0,1.0549307419154563,0.2640387181084724,0.1868805455850181,4.607538815822555,1264.367816091954,0,0,0,0,POINT (-64.2290486 -31.3969269),SAN SALVADOR
2,88000,2023-07-31,60.0,60.0,1.0,2.0,1.0,326,-31.395059,-64.230709,2,1.1682625708948189,0.0956607483072795,0.3009825290356369,4.855084682536913,1466.6666666666667,0,0,0,0,POINT (-64.230709 -31.395059),VILLA SIBURU
2,85000,2023-06-21,61.0,55.0,1.0,2.0,1.0,326,-31.394967368693,-64.232597351074,2,1.1038664730286365,0.1623845692762851,0.4782280065381606,5.008628767677317,1545.4545454545455,0,0,0,0,POINT (-64.232597351074 -31.394967368693),VILLA SIBURU
2,100000,2022-12-02,5000.0,80.0,1.0,2.0,1.0,326,-31.39544358855612,-64.23184633255006,2,1.0818137255792846,0.2035074687492892,0.4004114016136909,4.9199282801249495,1250.0,0,0,0,0,POINT (-64.23184633255006 -31.39544358855612),VILLA SIBURU
2,161000,2023-03-28,100.0,100.0,2.0,2.0,1.0,326,-31.3954499,-64.2308379,2,1.1242604405598835,0.138880124358502,0.3050743341815418,4.840358579816368,1610.0,0,0,0,0,POINT (-64.2308379 -31.3954499),VILLA SIBURU
2,210000,2023-04-05,128.0,127.0,3.0,2.0,2.0,9,-31.3990044,-64.2277343,2,0.81555584094557,0.1157592394905309,0.3619765093012004,4.376607596169927,1653.5433070866143,0,0,0,0,POINT (-64.2277343 -31.3990044),ALTO ALBERDI
2,160000,2023-03-11,5000.0,90.0,2.0,3.0,1.0,326,-31.39538864023361,-64.23201799392702,2,1.080757998013425,0.212678005920911,0.4171920595689151,4.936862895127286,1777.7777777777778,0,0,0,0,POINT (-64.23201799392702 -31.39538864023361),VILLA SIBURU
2,120000,2023-10-25,250.0,130.0,2.0,2.0,1.0,307,-31.3656302,-64.2510969,2,1.8210367189746568,0.1418245583827477,1.5367484662551325,8.464568577991047,923.0769230769231,0,0,0,0,POINT (-64.2510969 -31.3656302),VILLA BELGRANO
1,239000,2023-10-12,250.0,200.0,3.0,2.0,2.0,307,-31.3646857,-64.2499782,0,1.7886839026582664,0.2456779654558938,1.629291906497927,8.46687768413019,1195.0,0,0,0,0,POINT (-64.2499782 -31.3646857),VILLA BELGRANO
1,119000,2023-11-07,250.0,130.0,2.0,2.0,1.0,307,-31.365392,-64.250818,2,1.812032479940048,0.1611134623974955,1.5592963173913117,8.465116030281338,915.3846153846154,0,0,0,0,POINT (-64.250818 -31.365392),VILLA BELGRANO
2,199999,2023-09-06,367.0,367.0,5.0,2.0,1.0,307,-31.3645397,-64.2517694,0,1.9389473466188667,0.0999108759512243,1.666760251532238,8.596037848818868,544.9564032697548,0,0,0,0,POINT (-64.2517694 -31.3645397),VILLA BELGRANO
1,175000,2023-01-16,467.0,272.0,3.0,2.0,3.0,307,-31.362667,-64.251281,2,2.022160569244906,0.12147539738035,1.8654489208489395,8.715324273351806,643.3823529411765,0,0,0,0,POINT (-64.251281 -31.362667),VILLA BELGRANO
1,170000,2022-12-02,295.0,295.0,2.0,3.0,3.0,307,-31.3638493,-64.2502698,2,1.865823619612481,0.2027553834815807,1.7242333044607092,8.553672979869553,576.271186440678,0,0,0,0,POINT (-64.2502698 -31.3638493),VILLA BELGRANO
2,190000,2023-11-09,180.0,155.0,3.0,3.0,2.0,105,-31.44330339999999,-64.168543,2,0.2657309776796454,0.0442352796219945,0.3426037847378487,3.2172690447204912,1225.8064516129032,0,0,0,0,POINT (-64.168543 -31.44330339999999),GREENVILLE 2
2,190000,2023-11-08,180.0,155.0,3.0,3.0,2.0,105,-31.4433034,-64.168543,2,0.2657309776789688,0.0442352796207762,0.3426037847366469,3.2172690447216263,1225.8064516129032,0,0,0,0,POINT (-64.168543 -31.4433034),GREENVILLE 2
2,135000,2023-11-01,200.0,154.0,3.0,3.0,2.0,28,-31.343526,-64.2751319,2,0.6445636289899029,0.0308032868460789,0.0857732575109052,11.817932740124329,876.6233766233767,0,0,0,0,POINT (-64.2751319 -31.343526),ARGUELLO
1,140000,2023-03-04,1049.0,140.0,3.0,2.0,2.0,147,-31.3433613,-64.2773148,2,0.8524269293380964,0.10228799258506,0.2415503776770099,11.975612991233367,1000.0,0,0,0,0,POINT (-64.2773148 -31.3433613),LA SALLE
1,155000,2023-03-26,186.0,154.0,3.0,3.0,2.0,28,-31.34352684,-64.27513123,2,0.6444970659205582,0.030870707249456,0.0856724762901844,11.817821312406366,1006.4935064935065,0,0,0,0,POINT (-64.27513123 -31.34352684),ARGUELLO
1,100000,2023-03-22,390.0,160.0,3.0,2.0,1.0,147,-31.3408943,-64.2749729,2,0.7027636434087081,0.1490714765298845,0.3777179856684577,12.020281960908497,625.0,0,0,0,0,POINT (-64.2749729 -31.3408943),LA SALLE
2,100000,2023-10-08,110.0,110.0,2.0,1.0,1.0,58,-31.3227858,-64.2770628,0,2.15315363998822,0.0758217778729081,0.8375962649654916,13.68607367056274,909.0909090909091,0,0,0,0,POINT (-64.2770628 -31.3227858),CERRO NORTE
1,95000,2023-10-23,315.0,181.0,4.0,2.0,3.0,58,-31.31818581,-64.27378082,2,2.160678187589295,0.0868049911767815,0.6298004330774102,13.911080047767324,524.8618784530387,0,0,0,0,POINT (-64.27378082 -31.31818581),CERRO NORTE
1,69000,2023-10-19,384.0,195.0,3.0,1.0,1.0,58,-31.3192348,-64.2734581,2,2.0633232466145426,0.0863669434153242,0.7155085014930553,13.798329466991555,353.84615384615387,0,0,0,0,POINT (-64.2734581 -31.3192348),CERRO NORTE
2,129000,2023-10-31,250.0,120.0,3.0,2.0,2.0,283,-31.3231867,-64.2767892,2,2.111444694230648,0.1222479322307062,0.7864267802497464,13.634914925307807,1075.0,0,0,0,0,POINT (-64.2767892 -31.3231867),TEJAS DEL SUR
1,76500,2023-08-17,384.0,141.0,2.0,2.0,1.0,28,-31.321477,-64.276028,0,2.1298714831771166,0.0174739436458829,0.9088242439566828,13.742033114059383,542.5531914893617,0,0,0,0,POINT (-64.276028 -31.321477),ARGUELLO
1,145000,2023-08-24,360.0,200.0,4.0,2.0,1.0,58,-31.3225058,-64.2755,1,2.0323002981887623,0.117289481644099,0.7841401447567529,13.620536541924125,725.0,0,0,0,0,POINT (-64.2755 -31.3225058),CERRO NORTE
1,95000,2023-08-05,315.0,181.0,4.0,2.0,3.0,58,-31.3181857,-64.2737795,0,2.160590083949868,0.0867019929107737,0.6297206495478771,13.911017329496168,524.8618784530387,0,0,0,0,POINT (-64.2737795 -31.3181857),CERRO NORTE
1,65000,2023-06-23,179.0,81.0,2.0,1.0,1.0,58,-31.3246173,-64.27806749999999,2,2.1688196043808627,0.1087954700024434,0.7604978575731293,13.584880168720025,802.4691358024692,0,0,0,0,POINT (-64.27806749999999 -31.3246173),CERRO NORTE
1,76500,2023-02-19,384.0,141.0,2.0,2.0,1.0,28,-31.321477,-64.2760275,2,2.129829844339153,0.017426696224493,0.9088027816518656,13.74200450703341,542.5531914893617,0,0,0,0,POINT (-64.2760275 -31.321477),ARGUELLO
1,45000,2023-03-31,400.0,140.0,4.0,2.0,4.0,58,-31.32396026996776,-64.27144532645873,2,1.615746914417677,0.2035058954136746,0.5351595127697751,13.260656498837,321.42857142857144,0,0,0,0,POINT (-64.27144532645873 -31.32396026996776),CERRO NORTE
