nombre,descripcion,Latitud,Longitud
VC38 - Va. Cabrera (Parada),Italia 2140  Entorno: 15 mts. Curso:290VC38,-31.3883,-64.207378
VC58 - Va. Cabrera (Parada),Av Caraffa y Pozo y Silva Av Caraffa y Pozo y Silva Entorno: 30 mts. Curso:292VC58,-31.390353,-64.204848
VC04 - Va. Cabrera (Parada),Av Caraffa 2313 Av Caraffa 2313 Entorno: 15 mts. Curso:110VC04,-31.388625,-64.210286
VC44 - Va. Cabrera (Parada Terminal),LAS PLAYAS 1530  Entorno: 15 mts. Curso:238VC44\n LINEA 82: 238,-31.389755,-64.21547
VC15 - Va. Cabrera (Parada),Monseñor Pablo Cabrera 1832  Entorno: 15 mts. Curso:204VC15,-31.390311,-64.203455
VC49 - Va. Cabrera (Parada),Rozas de Oquendo 3096  Entorno: 10 mts. Curso:282VC49,-31.377101,-64.217925
VC33 - Va. Cabrera (Parada),Ciudad de Tampa 2708  Entorno: 15 mts. Curso:112VC33,-31.384686,-64.214953
VC22 - Va. Cabrera (Parada),Virgen de la Merced 2540  Entorno: 15 mts. Curso:12VC22,-31.378896,-64.214771
VC57 - Va. Cabrera (Parada Terminal),PADRE LUIS GALEANO Y CIUDAD DE TAMPA  Entorno: 20 mts. Curso:192VC57,-31.384066,-64.216759
VC41 - Va. Cabrera (Parada),Pader Luis Galeano 2051  Entorno: 15 mts. Curso:206VC41,-31.383586,-64.216648
VC64 - Va. Cabrera (Parada),Virgen de la Merced 2764  Entorno: 15 mts. Curso:24VC64,-31.377246,-64.21439
VC46 - Va. Cabrera (Parada),RUFINO CUERVO 1391   Entorno: 15 mts. Curso:58VC46\n LINEA 82: 56\n LINEA 82: 60,-31.390085,-64.218676
VC09 - Va. Cabrera (Parada),Octavio Pinto 2846  Entorno: 35 mts. Curso:318VC09\n LINEA 80: 318,-31.387116,-64.217595
VC39 - Va. Cabrera (Parada),Julián Paz 2044  Entorno: 15 mts. Curso:20VC39,-31.386165,-64.207513
VC55 - Va. Cabrera (Parada),Vera y Zarate 3122  Entorno: 10 mts. Curso:100VC55,-31.37986,-64.218986
VC59 - Va. Cabrera (Parada),Av Caraffa y Carlos Carreras Av Caraffa y Carlos Carreras Entorno: 20 mts. Curso:290VC59,-31.389706,-64.206893
VC03 - Va. Cabrera (Parada),Av Caraffa 2253 Av Caraffa 2253 Entorno: 15 mts. Curso:292VC03,-31.388831,-64.209441
VC14 - Va. Cabrera (Parada Terminal),Octavio Pinto 2541  Entorno: 15 mts. Curso:118VC14\n LINEA 82: 136\n LINEA 82: 118,-31.391301,-64.213191
VC43 - Va. Cabrera (Parada Terminal),JOSE DE GOYECHEA 3400  Entorno: 10 mts. Curso:282VC43,-31.378253,-64.223043
VC23 - Va. Cabrera (Parada),Virgen de la Merced 2764  Entorno: 15 mts. Curso:12VC23,-31.37737,-64.214416
VC50 - Va. Cabrera (Parada),Rozas de Oquendo 3248  Entorno: 10 mts. Curso:282VC50,-31.376621,-64.220461
VC42 - Va. Cabrera (Parada),Progreso 1894  Entorno: 15 mts. Curso:26VC42,-31.389395,-64.205881
VC13 - Va. Cabrera (Parada),Octavio Pinto 2973  Entorno: 15 mts. Curso:136VC13\n LINEA 80: 136,-31.386798,-64.218116
VC29 - Va. Cabrera (Parada),Ciudad de Tampa 2053  Entorno: 15 mts. Curso:110VC29,-31.387616,-64.205816
VC35 - Va. Cabrera (Parada),Gregorio Carreras 2592  Entorno: 15 mts. Curso:290VC35,-31.384416,-64.211815
VC56 - Va. Cabrera (Parada),Vera y Zarate 3031  Entorno: 10 mts. Curso:102VC56,-31.380143,-64.21733
VC60 - Va. Cabrera (Parada),Av Caraffa 2500 (Clinica) Av Caraffa 2500 (Clinica) Entorno: 40 mts. Curso:290VC60,-31.387653,-64.213335
VC02 - Va. Cabrera (Parada),Av Caraffa y Carlos Carreras Av Caraffa y Carlos Carreras Entorno: 20 mts. Curso:290VC02,-31.389661,-64.207033
VR07 - Va. R Indarte (Parada),Enrique Bodereau 8133 Enrique Bodereau 8133 Entorno: 10 mts. Curso:166VR07,-31.328265,-64.288241
VR57 - Va. R Indarte (Parada Terminal),Av Ricardo Rojas 8292  Entorno: 15 mts. Curso:266VR57\n LINEA 82: 254\n LINEA 82: 266,-31.336285,-64.27745
VR28 - Va. R Indarte (Parada Terminal),Manuel de Falla 6863 Manuel de Falla 6863 Entorno: 15 mts. Curso:210VR28\n LINEA 82: 186\n LINEA 82: 208,-31.340583,-64.290454
VR49 - Va. R Indarte (Parada),Monte de los Gauchos 9624 Monte de los Gauchos 9624 Entorno: 15 mts. Curso:272VR49,-31.322205,-64.298586
VR61 - Va. R Indarte (Parada),Ricardo Rojas 8636  Entorno: 15 mts. Curso:86VR61,-31.33757,-64.284083
VR14 - Va. R Indarte (Parada Terminal),Manuel de Falla 7115 Manuel de Falla 7115 Entorno: 15 mts. Curso:182VR14,-31.338491,-64.290391
VR44 - Va. R Indarte (Parada),Ricardo Rojas 9100 Ricardo Rojas 9100 Entorno: 15 mts. Curso:308VR44,-31.334975,-64.291795
VR60 - Va. R Indarte (Parada),Av Ricardo Rojas 8626  Entorno: 15 mts. Curso:296VR60\n LINEA 82: 266\n LINEA 82: 296,-31.337178,-64.284278
VR64 - Va. R Indarte (Parada),Av Ricardo Rojas 8100  Entorno: 15 mts. Curso:62VR64,-31.335213,-64.273735
VR08 - Va. R Indarte (Parada),Enrique Bodereau 8371 Enrique Bodereau 8371 Entorno: 15 mts. Curso:180VR08,-31.325728,-64.28869
VR56 - Va. R Indarte (Parada),Av Ricardo Rojas 8100  Entorno: 15 mts. Curso:240VR56,-31.335368,-64.274588
VR01 - Va. R Indarte (Parada Terminal),Enrique Bodereau 5986 Enrique Bodereau 5986 Entorno: 15 mts. Curso:180VR01,-31.334716,-64.2882
VR50 - Va. R Indarte (Parada),Los Alamos 100 Los Alamos 100 Entorno: 15 mts. Curso:274VR50,-31.322143,-64.3015
VR39 - Va. R Indarte (Parada Terminal),Laborde (casi Iglesia Vieja) Laborde (casi Iglesia Vieja) Entorno: 30 mts. Curso:0VR39,-31.321105,-64.294273
VR45 - Va. R Indarte (Parada),Laborde 8431 Laborde 8431 Entorno: 15 mts. Curso:2VR45,-31.324963,-64.29431
VR53 - Va. R Indarte (Parada),Ricardo Rojas 9472 Ricardo Rojas 9472 Entorno: 10 mts. Curso:128VR53,-31.329881,-64.294455
VR04 - Va. R Indarte (Parada),Ricardo Rojas 9472 Ricardo Rojas 9472 Entorno: 10 mts. Curso:124VR04,-31.329871,-64.294363
VR65 - Va. R Indarte (Parada),Av Ricardo Rojas 7700  Entorno: 10 mts. Curso:96VR65,-31.33513,-64.266773
VR52 - Va. R Indarte (Parada),Ricardo Rojas 9689 Ricardo Rojas 9689 Entorno: 15 mts. Curso:106VR52,-31.328585,-64.299241
VR02 - Va. R Indarte (Parada),Aguaribay y Av Ricardo Rojas Aguaribay y Av Ricardo Rojas Entorno: 15 mts. Curso:194VR02,-31.326889,-64.302751
VR70 - Va. R Indarte (Parada),Ricardo Rojas 8900 Plaza  Entorno: 10 mts. Curso:120VR70,-31.336725,-64.28868
VR67 - Va. R Indarte (Parada),Av Ricardo Rojas 7300  Entorno: 15 mts.VR67,-31.336451,-64.26263
VR46 - Va. R Indarte (Parada),Laborde 8649 Laborde 8649 Entorno: 15 mts. Curso:2VR46,-31.323791,-64.29426
VR54 - Va. R Indarte (Parada),Ricardo Rojas 9250 Ricardo Rojas 9250 Entorno: 15 mts. Curso:174VR54,-31.332153,-64.292855
VR66 - Va. R Indarte (Parada),Av Ricardo Rojas 7427  Entorno: 15 mts. Curso:122VR66,-31.336131,-64.263096
VR10 - Va. R Indarte (Parada Terminal),Laborde casi R. Rojas Laborde casi R. Rojas Entorno: 15 mts. Curso:12VR10,-31.329161,-64.294816
VR11 - Va. R Indarte (Parada Terminal),Manuel de Falla 6912 Manuel de Falla 6912 Entorno: 15 mts. Curso:4VR11,-31.340301,-64.290186
VR40 - Va. R Indarte (Parada Terminal),Ricardo Rojas antes Buitrago Ricardo Rojas antes Buitrago Entorno: 30 mts. Curso:282VR40,-31.334503,-64.270998
VR68 - Va. R Indarte (Parada),Ricardo Rojas antes Buitrago Ricardo Rojas antes Buitrago Entorno: 30 mts. Curso:282VR68,-31.334516,-64.270853
VR41 - Va. R Indarte (Parada),Manuel de Falla 7232 Manuel de Falla 7232 Entorno: 15 mts. Curso:0VR41,-31.338581,-64.29018
VR51 - Va. R Indarte (Parada),Ricardo Rojas 9985 Ricardo Rojas 9985 Entorno: 15 mts. Curso:126VR51,-31.327788,-64.302835
VR03 - Va. R Indarte (Parada),Aguaribay 21 Aguaribay 21 Entorno: 15 mts. Curso:24VR03,-31.325719,-64.30173
VR47 - Va. R Indarte (Parada),Laborde 8791 Laborde 8791 Entorno: 15 mts. Curso:2VR47,-31.322791,-64.294245
VR55 - Va. R Indarte (Parada),Manuel de Falla 7335 Manuel de Falla 7335 Entorno: 10 mts. Curso:192VR55\n LINEA 82: 182\n LINEA 82: 192,-31.337103,-64.290318
VR62 - Va. R Indarte (Parada),Ricardo Rojas 8455  Entorno: 15 mts. Curso:88VR62,-31.337433,-64.281911
VR12 - Va. R Indarte (Parada Terminal),Ricardo Rojas 9261 Ricardo Rojas 9261 Entorno: 15 mts. Curso:346VR12,-31.332138,-64.292894
VR69 - Va. R Indarte (Parada),Ricardo Rojas 9100 Ricardo Rojas 9100 Entorno: 15 mts. Curso:312VR69,-31.33505,-64.291691
VR42 - Va. R Indarte (Parada),Manuel de Falla 7444 Manuel de Falla 7444 Entorno: 15 mts. Curso:2VR42,-31.33661,-64.290103
VR59 - Va. R Indarte (Parada),Av Ricardo Rojas 8422  Entorno: 15 mts. Curso:264VR59,-31.336953,-64.281775
VR06 - Va. R Indarte (Parada),Enrique Bodereau 7815 Enrique Bodereau 7815 Entorno: 15 mts. Curso:184VR06,-31.330804,-64.288221
VR23 - Va. R Indarte (Parada Terminal),Av Ricardo Rojas y Laborde Av Ricardo Rojas y Laborde Entorno: 15 mts. Curso:116VR23,-31.329588,-64.29472
VR48 - Va. R Indarte (Parada),Monte de los Gauchos 9235 Monte de los Gauchos 9235 Entorno: 15 mts. Curso:280VR48,-31.322243,-64.296015
VR63 - Va. R Indarte (Parada),Ricardo Rojas 8337  Entorno: 15 mts. Curso:78VR63,-31.337056,-64.278476
VR13 - Va. R Indarte (Parada Terminal),Laborde 8043 Laborde 8043 Entorno: 15 mts.VR13,-31.32898,-64.295025
VR43 - Va. R Indarte (Parada),Ricardo Rojas 9000 Ricardo Rojas 9000 Entorno: 15 mts. Curso:298VR43\n LINEA 82: 302\n LINEA 82: 310,-31.336296,-64.288871
VR58 - Va. R Indarte (Parada),Av Ricardo Rojas 8366  Entorno: 15 mts. Curso:262VR58,-31.336768,-64.279543
EN05 - Valle Escondi (Parada),Republica China 1450  Entorno: 15 mts. Curso:24EN05,-31.371125,-64.276976
EN14 - Valle Escondi (Parada),Republica China 1900  Entorno: 15 mts. Curso:232EN14,-31.366006,-64.279601
EN01 - Valle Escondi (Parada Terminal),AV. REPUBLICA DE CHINA Y RDA  Entorno: 46 mts. Curso:16EN01,-31.360411,-64.279701
EN06 - Valle Escondi (Parada),Republica China 1600  Entorno: 15 mts. Curso:324EN06,-31.368858,-64.276805
EN10 - Valle Escondi (Parada),Republica China 1406  Entorno: 15 mts. Curso:190EN10,-31.372948,-64.277955
EN08 - Valle Escondi (Parada),Republica China 2100  Entorno: 15 mts. Curso:6EN08,-31.363423,-64.280801
EN07 - Valle Escondi (Parada),Republica China 1900  Entorno: 15 mts. Curso:314EN07,-31.365965,-64.279651
EN09 - Valle Escondi (Parada),Republica China 1950  Entorno: 15 mts. Curso:158EN09,-31.366666,-64.279225
EN02 - Valle Escondi (Parada),Soldado Ramon Cabrera 6870  Entorno: 15 mts. Curso:270EN02,-31.378506,-64.271576
EN11 - Valle Escondi (Parada),Republica China 1151  Entorno: 15 mts. Curso:178EN11,-31.377646,-64.276983
EN03 - Valle Escondi (Parada),Soldado Ramon Cabrera 6999-7000  Entorno: 15 mts. Curso:270EN03,-31.378476,-64.276083
EN12 - Valle Escondi (Parada),Soldado Ramon Cabrera 6870  Entorno: 15 mts. Curso:180EN12,-31.378506,-64.271511
EN04 - Valle Escondi (Parada),Republica China 1400  Entorno: 15 mts. Curso:2EN04,-31.373186,-64.277395
EN13 - Valle Escondi (Parada),Soldado Ramon Cabrera 6999-7000  Entorno: 15 mts. Curso:184EN13,-31.378471,-64.276131
VD02 - Villa Adela (Parada),Aviador Kingsley 2379 Aviador Kingsley 2379 Entorno: 15 mts. Curso:180VD02,-31.436485,-64.247053
VD12 - Villa Adela (Parada),Av Fuerza Aérea 4894  Entorno: 10 mts. Curso:268VD12,-31.432711,-64.25029
VD08 - Villa Adela (Parada Terminal),Aviador Petirossi 2800 Aviador Petirossi 2800 Entorno: 15 mts. Curso:90VD08,-31.441661,-64.24809
VD13 - Villa Adela (Parada),Aviador Petirossi 2800 Aviador Petirossi 2800 Entorno: 15 mts. Curso:180VD13,-31.441523,-64.24809
VD03 - Villa Adela (Parada),Aviador Kingsley 2636 Aviador Kingsley 2636 Entorno: 15 mts. Curso:180VD03,-31.43875,-64.247036
VD09 - Villa Adela (Parada),Aviador Petirossi 2920 Aviador Petirossi 2920 Entorno: 15 mts. Curso:182VD09,-31.442328,-64.248108
VD04 - Villa Adela (Parada Terminal),Aviador Kingsley 2792 Aviador Kingsley 2792 Entorno: 15 mts. Curso:180VD04,-31.440745,-64.247046
VD10 - Villa Adela (Parada),Aviador Petirossi 3006 Aviador Petirossi 3006 Entorno: 15 mts. Curso:2VD10,-31.443766,-64.24809
VD05 - Villa Adela (Parada),Aviador Petirossi 2105 Aviador Petirossi 2105 Entorno: 15 mts. Curso:0VD05,-31.434133,-64.248071
VD11 - Villa Adela (Parada),Aviador Petirossi 3030 Aviador Petirossi 3030 Entorno: 15 mts. Curso:178VD11,-31.443346,-64.24805
VD06 - Villa Adela (Parada),Aviador Petirossi 2411 Aviador Petirossi 2411 Entorno: 15 mts. Curso:0VD06,-31.436968,-64.248036
VD01 - Villa Adela (Parada),Aviador Kingsley 2116 Aviador Kingsley 2116 Entorno: 15 mts. Curso:180VD01,-31.433798,-64.247
VD07 - Villa Adela (Parada),Aviador Petirossi 2613 Aviador Petirossi 2613 Entorno: 15 mts. Curso:0VD07,-31.439243,-64.248056
VZ14 - Villa Azalaiz (Parada),AV. LEANDRO N. ALEM 3011   Entorno: 15 mts. Curso:196VZ14,-31.37445,-64.151374
VZ49 - Villa Azalaiz (Parada),MARCO DEL PONT 3490  Entorno: 15 mts. Curso:16VZ49,-31.368688,-64.154393
VZ53 - Villa Azalaiz (Parada),PEDRO NAON 435  Entorno: 15 mts. Curso:216VZ53,-31.36354,-64.156463
VZ41 - Villa Azalaiz (Parada),SAN BENITO 1020  Entorno: 15 mts. Curso:272VZ41,-31.373291,-64.157688
VZ03 - Villa Azalaiz (Parada),AV. AGUSTIN RAVELLO 1200  Entorno: 15 mts. Curso:74VZ03,-31.365883,-64.151333
VZ18 - Villa Azalaiz (Parada),AV. LEANDRO N. ALEM 1989  Entorno: 15 mts. Curso:216VZ18,-31.38154,-64.155633
VZ28 - Villa Azalaiz (Parada),AV. LEANDRO N. ALEM 3480   Entorno: 15 mts. Curso:18VZ28,-31.369888,-64.149555
VZ13 - Villa Azalaiz (Parada),AV. LEANDRO N. ALEM 3202    Entorno: 15 mts. Curso:196VZ13,-31.372458,-64.150666
VZ30 - Villa Azalaiz (Parada),AV. LEANDRO N. ALEM 3740   Entorno: 15 mts. Curso:18VZ30,-31.365876,-64.148048
VZ46 - Villa Azalaiz (Parada),GUSTAVO MARAMBIO 900  Entorno: 15 mts. Curso:284VZ46,-31.374161,-64.159108
VZ32 - Villa Azalaiz (Parada),PEDRO NAON 450  Entorno: 15 mts. Curso:280VZ32,-31.364515,-64.150585
VZ54 - Villa Azalaiz (Parada),SAN BENITO 1020  Entorno: 15 mts. Curso:176VZ54,-31.373296,-64.157548
VZ40 - Villa Azalaiz (Parada),MARCO DEL PONT 3000  Entorno: 15 mts. Curso:198VZ40,-31.372261,-64.155809
VZ01 - Villa Azalaiz (Parada),AV. AGUSTIN RAVELLO 1119  Entorno: 15 mts. Curso:254VZ01,-31.366223,-64.15277
VZ19 - Villa Azalaiz (Parada),AV. LEANDRO N. ALEM 1757  Entorno: 15 mts. Curso:218VZ19,-31.384286,-64.158101
VZ34 - Villa Azalaiz (Parada),CALLE 31 S/N  Entorno: 15 mts. Curso:22VZ34,-31.36359,-64.1576
VZ29 - Villa Azalaiz (Parada),AV. LEANDRO N. ALEM 3634  Entorno: 15 mts. Curso:16VZ29,-31.367713,-64.148778
VZ39 - Villa Azalaiz (Parada),MARCO DEL PONT 3257  Entorno: 15 mts. Curso:198VZ39,-31.370391,-64.155101
VZ12 - Villa Azalaiz (Parada),AV. LEANDRO N. ALEM 3395  Entorno: 15 mts. Curso:198VZ12,-31.36999,-64.149813
VZ02 - Villa Azalaiz (Parada Terminal),PARRAVICINI Y MARCO DEL PONT  Entorno: 15 mts. Curso:254VZ02,-31.36646,-64.15371
VZ24 - Villa Azalaiz (Parada),AV. LEANDRO N. ALEM 2580   Entorno: 15 mts. Curso:38VZ24,-31.378571,-64.152806
VZ09 - Villa Azalaiz (Parada Terminal),MOSCONI (SALE)  Entorno: 31 mts.VZ09,-31.363796,-64.145611
VZ45 - Villa Azalaiz (Parada),GUSTAVO MARAMBIO 1075  Entorno: 15 mts. Curso:296VZ45,-31.374556,-64.157226
VZ33 - Villa Azalaiz (Parada),PEDRO NAON 600  Entorno: 15 mts. Curso:282VZ33,-31.36394,-64.153643
VZ55 - Villa Azalaiz (Parada),SAN BENITO 900  Entorno: 15 mts. Curso:176VZ55,-31.373333,-64.159566
VZ44 - Villa Azalaiz (Parada),GUSTAVO MARAMBIO 1086  Entorno: 15 mts. Curso:128VZ44,-31.37478,-64.157006
VZ06 - Villa Azalaiz (Parada),AV. AGUSTIN RAVELLO 1400  Entorno: 15 mts. Curso:102VZ06,-31.365498,-64.148276
VZ50 - Villa Azalaiz (Parada),MARCO DEL PONT 3650  Entorno: 15 mts. Curso:18VZ50,-31.366774,-64.153674
VZ31 - Villa Azalaiz (Parada),PEDRO NAON  Entorno: 15 mts. Curso:286VZ31,-31.364818,-64.148413
VZ35 - Villa Azalaiz (Parada),PEDRO NAON 435  Entorno: 15 mts. Curso:276VZ35,-31.363518,-64.156583
VZ21 - Villa Azalaiz (Parada),AV. LEANDRO N. ALEM 1766   Entorno: 15 mts. Curso:36VZ21,-31.384013,-64.157708
VZ38 - Villa Azalaiz (Parada),MARCO DEL PONT 3501  Entorno: 15 mts. Curso:194VZ38,-31.368245,-64.15425
VZ15 - Villa Azalaiz (Parada),AV. LEANDRO N. ALEM 2815   Entorno: 15 mts. Curso:198VZ15,-31.376378,-64.152071
VZ25 - Villa Azalaiz (Parada),AV. LEANDRO N. ALEM 2790  Entorno: 15 mts. Curso:18VZ25,-31.376923,-64.152161
VZ11 - Villa Azalaiz (Parada),AV. LEANDRO N. ALEM 3623  Entorno: 15 mts. Curso:196VZ11,-31.367886,-64.149028
VZ47 - Villa Azalaiz (Parada),MARCO DEL PONT 3078  Entorno: 15 mts. Curso:22VZ47,-31.372003,-64.155633
VZ51 - Villa Azalaiz (Parada),PEDRO NAON 440  Entorno: 15 mts. Curso:280VZ51,-31.363575,-64.155958
VZ07 - Villa Azalaiz (Parada),AV. FLORENCIO PARRAVICINI 3800  Entorno: 15 mts.VZ07,-31.366588,-64.153961
VZ05 - Villa Azalaiz (Parada),AGUSTIN RABELLO  Entorno: 15 mts. Curso:272VZ05,-31.365343,-64.148906
VZ36 - Villa Azalaiz (Parada),PEDRO NAON 651  Entorno: 15 mts. Curso:102VZ36,-31.364111,-64.153353
VZ22 - Villa Azalaiz (Parada),AV. LEANDRO N. ALEM 1996  Entorno: 15 mts. Curso:38VZ22,-31.38197,-64.155885
VZ43 - Villa Azalaiz (Parada),GUSTAVO MARAMBIO 928  Entorno: 15 mts. Curso:108VZ43,-31.373955,-64.15986
VZ16 - Villa Azalaiz (Parada),AV. LEANDRO N. ALEM 2621  Entorno: 15 mts. Curso:198VZ16,-31.378108,-64.152715
VZ37 - Villa Azalaiz (Parada),PEDRO NAON S/N  Entorno: 15 mts. Curso:100VZ37,-31.364446,-64.151321
VZ26 - Villa Azalaiz (Parada),AV. LEANDRO N. ALEM 2994   Entorno: 15 mts. Curso:18VZ26,-31.3749,-64.151421
VZ10 - Villa Azalaiz (Parada),Av. Leandro N. Alem 5012  Entorno: 15 mts. Curso:210VZ10,-31.365948,-64.14834
VZ48 - Villa Azalaiz (Parada),MARCO DEL PONT 3290  Entorno: 15 mts. Curso:28VZ48,-31.370181,-64.154925
VZ20 - Villa Azalaiz (Parada),AV. LEANDRO N. ALEM 1655  Entorno: 15 mts. Curso:218VZ20,-31.385898,-64.159553
VZ52 - Villa Azalaiz (Parada),PARRAVICINI Y MARCO DEL PONT  Entorno: 15 mts. Curso:12VZ52,-31.366428,-64.153575
VZ23 - Villa Azalaiz (Parada),AV. LEANDRO N. ALEM 2306   Entorno: 15 mts. Curso:38VZ23,-31.380285,-64.154383
VZ42 - Villa Azalaiz (Parada),SAN BENITO 900  Entorno: 15 mts. Curso:268VZ42,-31.373333,-64.159656
VZ04 - Villa Azalaiz (Parada),AV. AGUSTIN RAVELLO 1217   Entorno: 15 mts. Curso:250VZ04,-31.36577,-64.15096
VZ17 - Villa Azalaiz (Parada),AV. LEANDRO N. ALEM 2209  Entorno: 15 mts. Curso:216VZ17,-31.380605,-64.154811
VZ27 - Villa Azalaiz (Parada),AV. LEANDRO N. ALEM 3186   Entorno: 15 mts. Curso:18VZ27,-31.372975,-64.150715
BO38 - Villa Boedo (Parada),Calingasta s/n 1  Entorno: 20 mts. Curso:94BO38,-31.44045,-64.095488
BO11 - Villa Boedo (Parada),Tinogasta 5711 Tinogasta 5711 Entorno: 15 mts. Curso:270BO11,-31.437235,-64.112033
BO22 - Villa Boedo (Parada),Jose Aycardoz 2307  Entorno: 15 mts. Curso:0BO22,-31.435195,-64.11003
BO06 - Villa Boedo (Parada),Calingasta 5520 Calingasta 5520 Entorno: 15 mts. Curso:90BO06,-31.441015,-64.111603
BO18 - Villa Boedo (Parada),Boedo 2511  Entorno: 15 mts. Curso:0BO18,-31.437598,-64.116743
BO45 - Villa Boedo (Parada),Calingasta s/n 4  Entorno: 20 mts. Curso:260BO45,-31.440628,-64.101178
BO02 - Villa Boedo (Parada),Boedo 2744 Boedo 2744 Entorno: 15 mts. Curso:182BO02,-31.440836,-64.116751
BO25 - Villa Boedo (Parada),CALLE PUBLICA VILLE BOEDO  Entorno: 15 mts. Curso:0BO25,-31.431041,-64.108068
BO26 - Villa Boedo (Parada),Calingasta 5520 Calingasta 5520 Entorno: 15 mts. Curso:92BO26,-31.441016,-64.111666
BO40 - Villa Boedo (Parada Terminal),Calingasta s/n 3  Entorno: 20 mts. Curso:96BO40,-31.440381,-64.077201
BO12 - Villa Boedo (Parada),Tulumba 2517 Tulumba 2517 Entorno: 15 mts. Curso:358BO12,-31.437226,-64.111013
BO28 - Villa Boedo (Parada),Tinogasta 5548  Entorno: 15 mts. Curso:90BO28,-31.43729,-64.114651
BO23 - Villa Boedo (Parada),Medrano 6189  Entorno: 15 mts. Curso:92BO23,-31.435093,-64.108265
BO07 - Villa Boedo (Parada),Calingasta 5580 Calingasta 5580 Entorno: 20 mts. Curso:90BO07,-31.441048,-64.113938
BO32 - Villa Boedo (Parada),Zamudio ---  Entorno: 15 mts. Curso:178BO32,-31.433195,-64.109306
BO46 - Villa Boedo (Parada),Calingasta 5520  Entorno: 20 mts. Curso:276BO46,-31.440938,-64.109118
BO14 - Villa Boedo (Parada Terminal),Calingasta 5200 Calingasta 5200 Entorno: 15 mts.BO14,-31.441246,-64.118831
BO27 - Villa Boedo (Parada),Calingasta 5580 Calingasta 5580 Entorno: 20 mts. Curso:90BO27,-31.441048,-64.11387
BO42 - Villa Boedo (Parada Terminal),Calingasta s/n 1  Entorno: 20 mts. Curso:268BO42,-31.440328,-64.076906
BO49 - Villa Boedo (Parada Terminal),Calle Pública s/n 5  Entorno: 38 mts.BO49,-31.445058,-64.07328
BO13 - Villa Boedo (Parada),Tulumba 2669 Tulumba 2669 Entorno: 15 mts. Curso:0BO13,-31.439656,-64.11091
BO30 - Villa Boedo (Parada),Tinogasta 5694  Entorno: 15 mts. Curso:88BO30,-31.437248,-64.11254
BO29 - Villa Boedo (Parada),Jose Aycardoz 2324  Entorno: 15 mts.BO29,-31.434233,-64.109283
BO36 - Villa Boedo (Parada),Calingasta 5250  Entorno: 20 mts. Curso:88BO36,-31.440971,-64.108981
BO08 - Villa Boedo (Parada Terminal),Calingasta 5600 Calingasta 5600 Entorno: 20 mts. Curso:88BO08,-31.440983,-64.111021
BO34 - Villa Boedo (Parada),Zamudio ---  Entorno: 15 mts. Curso:200BO34,-31.430043,-64.109401
BO21 - Villa Boedo (Parada),Tinogasta 5868  Entorno: 15 mts. Curso:90BO21,-31.437235,-64.110148
BO47 - Villa Boedo (Parada),Calingasta 5580  Entorno: 20 mts. Curso:262BO47,-31.441066,-64.11342
BO03 - Villa Boedo (Parada Terminal),Calingasta 5242 Calingasta 5242 Entorno: 15 mts. Curso:78BO03,-31.440988,-64.118776
BO16 - Villa Boedo (Parada Terminal),PUBLICA Y ZAMUDIO  Entorno: 15 mts. Curso:270BO16,-31.429816,-64.108098
BO48 - Villa Boedo (Parada Terminal),Calingasta 5507  Entorno: 20 mts. Curso:290BO48,-31.44102,-64.117726
BO50 - Villa Boedo (Parada Terminal),Calle Pública s/n 6  Entorno: 20 mts. Curso:172BO50,-31.444991,-64.071735
BO24 - Villa Boedo (Parada),CALLE PUBLICA VILLE BOEDO  Entorno: 15 mts. Curso:0BO24,-31.433161,-64.108046
BO37 - Villa Boedo (Parada),Calingasta 5580  Entorno: 20 mts. Curso:68BO37,-31.440586,-64.101463
BO09 - Villa Boedo (Parada),Tinogasta 5411 Tinogasta 5411 Entorno: 15 mts. Curso:272BO09,-31.43724,-64.116591
BO33 - Villa Boedo (Parada),Zamudio ---  Entorno: 15 mts. Curso:182BO33,-31.431243,-64.109353
BO19 - Villa Boedo (Parada),Tinogasta 5548  Entorno: 15 mts. Curso:268BO19,-31.43729,-64.114651
BO35 - Villa Boedo (Parada),Calingasta 5311 Calingasta 5311 Entorno: 15 mts. Curso:124BO35,-31.440525,-64.119993
BO04 - Villa Boedo (Parada),Calingasta 5311 Calingasta 5311 Entorno: 15 mts. Curso:308BO04,-31.44049,-64.120055
BO43 - Villa Boedo (Parada Terminal),Calingasta s/n 2  Entorno: 20 mts. Curso:268BO43,-31.440461,-64.08348
BO15 - Villa Boedo (Parada Terminal),Calingasta 5250 Calingasta 5250 Entorno: 20 mts. Curso:268BO15,-31.441176,-64.118141
